Pays,Serie,Valeurs 2017
Saint-Martin (fr),"PIB par habitant, ($ PPA internationaux constants de 2011)",
Saint-Martin (fr),"PIB par habitant, ($ PPA internationaux courants)",
Saint-Vincent-et-les Grenadines,"Dette du gouvernement central, total (% du PIB)",
Saint-Vincent-et-les Grenadines,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",2363002.5
Saint-Vincent-et-les Grenadines,Total de dette extérieure (% du RNB),4.430639875
Saint-Vincent-et-les Grenadines,Valeur actuelle de la dette extérieure ($ US courants),
Saint-Vincent-et-les Grenadines,"Compte de capitaux nets (BDP, $ US courants)",76416754.3
Saint-Vincent-et-les Grenadines,Taux d’intérêt des dépôts (%),1.865
Saint-Vincent-et-les Grenadines,Taux d’intérêt des prêts (%),8.7525
Saint-Vincent-et-les Grenadines,Taux d’intérêt réel (%),7.378900163
Saint-Vincent-et-les Grenadines,Croissance du PIB (% annuel),0.999772779
Saint-Vincent-et-les Grenadines,Croissance du PIB par habitant (% annuel),0.669624012
Saint-Vincent-et-les Grenadines,PIB ($ US courants),792177777.8
Saint-Vincent-et-les Grenadines,PIB par habitant ($ US courants),7213.025857
Saint-Vincent-et-les Grenadines,PIB par habitant ($ US constants de 2010),7078.773299
Saint-Vincent-et-les Grenadines,PIB ($ US constants de 2010),777437601.3
Saint-Vincent-et-les Grenadines,RNB ($ US courants),788531259.3
Saint-Vincent-et-les Grenadines,RNB (dollars US constants 2010),
Saint-Vincent-et-les Grenadines,Croissance du RNB (% annuel),
Saint-Vincent-et-les Grenadines,Croissance du RNB par habitant (% annuel),
Saint-Vincent-et-les Grenadines,RNB par habitant en PPA (dollars internationaux constants de 2011),12188.7601
Saint-Vincent-et-les Grenadines,"RNB par habitant, ($ PPA internationaux courants)",12190
Saint-Vincent-et-les Grenadines,"PIB par habitant, ($ PPA internationaux constants de 2011)",12245.12634
Saint-Vincent-et-les Grenadines,"PIB par habitant, ($ PPA internationaux courants)",12245.12634
Samoa,"Dette du gouvernement central, total (% du PIB)",
Samoa,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",1616937
Samoa,Total de dette extérieure (% du RNB),3.178739179
Samoa,Valeur actuelle de la dette extérieure ($ US courants),
Samoa,"Compte de capitaux nets (BDP, $ US courants)",42309948.69
Samoa,Taux d’intérêt des dépôts (%),2.606579851
Samoa,Taux d’intérêt des prêts (%),8.761666667
Samoa,Taux d’intérêt réel (%),8.851174039
Samoa,Croissance du PIB (% annuel),1.042433719
Samoa,Croissance du PIB par habitant (% annuel),0.619350401
Samoa,PIB ($ US courants),832025574
Samoa,PIB par habitant ($ US courants),4258.978767
Samoa,PIB par habitant ($ US constants de 2010),4405.753238
Samoa,PIB ($ US constants de 2010),860871497.1
Samoa,RNB ($ US courants),806114744.2
Samoa,RNB (dollars US constants 2010),
Samoa,Croissance du RNB (% annuel),
Samoa,Croissance du RNB par habitant (% annuel),
Samoa,RNB par habitant en PPA (dollars internationaux constants de 2011),6287.673021
Samoa,"RNB par habitant, ($ PPA internationaux courants)",6290
Samoa,"PIB par habitant, ($ PPA internationaux constants de 2011)",6489.776786
Samoa,"PIB par habitant, ($ PPA internationaux courants)",6489.776786
Samoa américaines,"Dette du gouvernement central, total (% du PIB)",
Samoa américaines,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Samoa américaines,Total de dette extérieure (% du RNB),
Samoa américaines,Valeur actuelle de la dette extérieure ($ US courants),
Samoa américaines,"Compte de capitaux nets (BDP, $ US courants)",
Samoa américaines,Taux d’intérêt des dépôts (%),
Samoa américaines,Taux d’intérêt des prêts (%),
Samoa américaines,Taux d’intérêt réel (%),
Samoa américaines,Croissance du PIB (% annuel),-6.98757764
Samoa américaines,Croissance du PIB par habitant (% annuel),-6.783548017
Samoa américaines,PIB ($ US courants),612000000
Samoa américaines,PIB par habitant ($ US courants),11003.82976
Samoa américaines,PIB par habitant ($ US constants de 2010),11066.06017
Samoa américaines,PIB ($ US constants de 2010),615461068.7
Samoa américaines,RNB ($ US courants),
Samoa américaines,RNB (dollars US constants 2010),
Samoa américaines,Croissance du RNB (% annuel),
Samoa américaines,Croissance du RNB par habitant (% annuel),
Samoa américaines,RNB par habitant en PPA (dollars internationaux constants de 2011),
Samoa américaines,"RNB par habitant, ($ PPA internationaux courants)",
Samoa américaines,"PIB par habitant, ($ PPA internationaux constants de 2011)",
Samoa américaines,"PIB par habitant, ($ PPA internationaux courants)",
Sao Tomé-et-Principe,"Dette du gouvernement central, total (% du PIB)",
Sao Tomé-et-Principe,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",563015.9
Sao Tomé-et-Principe,Total de dette extérieure (% du RNB),1.027014879
Sao Tomé-et-Principe,Valeur actuelle de la dette extérieure ($ US courants),
Sao Tomé-et-Principe,"Compte de capitaux nets (BDP, $ US courants)",29707269.63
Sao Tomé-et-Principe,Taux d’intérêt des dépôts (%),4.173333333
Sao Tomé-et-Principe,Taux d’intérêt des prêts (%),19.61333333
Sao Tomé-et-Principe,Taux d’intérêt réel (%),16.16779957
Sao Tomé-et-Principe,Croissance du PIB (% annuel),3.848980918
Sao Tomé-et-Principe,Croissance du PIB par habitant (% annuel),1.910770169
Sao Tomé-et-Principe,PIB ($ US courants),375614126.2
Sao Tomé-et-Principe,PIB par habitant ($ US courants),1813.807434
Sao Tomé-et-Principe,PIB par habitant ($ US constants de 2010),1651.012017
Sao Tomé-et-Principe,PIB ($ US constants de 2010),341901474.5
Sao Tomé-et-Principe,RNB ($ US courants),374514126.2
Sao Tomé-et-Principe,RNB (dollars US constants 2010),
Sao Tomé-et-Principe,Croissance du RNB (% annuel),
Sao Tomé-et-Principe,Croissance du RNB par habitant (% annuel),
Sao Tomé-et-Principe,RNB par habitant en PPA (dollars internationaux constants de 2011),3941.369046
Sao Tomé-et-Principe,"RNB par habitant, ($ PPA internationaux courants)",3940
Sao Tomé-et-Principe,"PIB par habitant, ($ PPA internationaux constants de 2011)",3952.945394
Sao Tomé-et-Principe,"PIB par habitant, ($ PPA internationaux courants)",3952.945394
Sénégal,"Dette du gouvernement central, total (% du PIB)",
Sénégal,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",33771241.7
Sénégal,Total de dette extérieure (% du RNB),3.465675549
Sénégal,Valeur actuelle de la dette extérieure ($ US courants),
Sénégal,"Compte de capitaux nets (BDP, $ US courants)",385152329.9
Sénégal,Taux d’intérêt des dépôts (%),6.49
Sénégal,Taux d’intérêt des prêts (%),5.14
Sénégal,Taux d’intérêt réel (%),4.514047781
Sénégal,Croissance du PIB (% annuel),7.407486186
Sénégal,Croissance du PIB par habitant (% annuel),4.441187863
Sénégal,PIB ($ US courants),20996564752
Sénégal,PIB par habitant ($ US courants),1361.701972
Sénégal,PIB par habitant ($ US constants de 2010),1316.844688
Sénégal,PIB ($ US constants de 2010),20304894403
Sénégal,RNB ($ US courants),20409362882
Sénégal,RNB (dollars US constants 2010),19722063901
Sénégal,Croissance du RNB (% annuel),7.199767237
Sénégal,Croissance du RNB par habitant (% annuel),4.239205537
Sénégal,RNB par habitant en PPA (dollars internationaux constants de 2011),3114.304101
Sénégal,"RNB par habitant, ($ PPA internationaux courants)",3110
Sénégal,"PIB par habitant, ($ PPA internationaux constants de 2011)",3203.906368
Sénégal,"PIB par habitant, ($ PPA internationaux courants)",3203.906368
Serbie,"Dette du gouvernement central, total (% du PIB)",
Serbie,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",330043.8
Serbie,Total de dette extérieure (% du RNB),11.77732863
Serbie,Valeur actuelle de la dette extérieure ($ US courants),
Serbie,"Compte de capitaux nets (BDP, $ US courants)",5768533.73
Serbie,Taux d’intérêt des dépôts (%),
Serbie,Taux d’intérêt des prêts (%),
Serbie,Taux d’intérêt réel (%),
Serbie,Croissance du PIB (% annuel),2.101163847
Serbie,Croissance du PIB par habitant (% annuel),2.645985862
Serbie,PIB ($ US courants),44179055280
Serbie,PIB par habitant ($ US courants),6292.543629
Serbie,PIB par habitant ($ US constants de 2010),5959.522673
Serbie,PIB ($ US constants de 2010),41840962436
Serbie,RNB ($ US courants),41326457038
Serbie,RNB (dollars US constants 2010),39130424523
Serbie,Croissance du RNB (% annuel),1.058503691
Serbie,Croissance du RNB par habitant (% annuel),1.597761967
Serbie,RNB par habitant en PPA (dollars internationaux constants de 2011),15538.4598
Serbie,"RNB par habitant, ($ PPA internationaux courants)",15540
Serbie,"PIB par habitant, ($ PPA internationaux constants de 2011)",16611.01686
Serbie,"PIB par habitant, ($ PPA internationaux courants)",16611.01686
Seychelles,"Dette du gouvernement central, total (% du PIB)",
Seychelles,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Seychelles,Total de dette extérieure (% du RNB),
Seychelles,Valeur actuelle de la dette extérieure ($ US courants),
Seychelles,"Compte de capitaux nets (BDP, $ US courants)",52316428.73
Seychelles,Taux d’intérêt des dépôts (%),3.607411428
Seychelles,Taux d’intérêt des prêts (%),12.24125228
Seychelles,Taux d’intérêt réel (%),7.103362103
Seychelles,Croissance du PIB (% annuel),4.738360886
Seychelles,Croissance du PIB par habitant (% annuel),3.464142333
Seychelles,PIB ($ US courants),1528242026
Seychelles,PIB par habitant ($ US courants),15945.26493
Seychelles,PIB par habitant ($ US constants de 2010),15752.72945
Seychelles,PIB ($ US constants de 2010),1508593706
Seychelles,RNB ($ US courants),1411550055
Seychelles,RNB (dollars US constants 2010),1390610615
Seychelles,Croissance du RNB (% annuel),4.16714594
Seychelles,Croissance du RNB par habitant (% annuel),2.899876633
Seychelles,RNB par habitant en PPA (dollars internationaux constants de 2011),25224.47069
Seychelles,"RNB par habitant, ($ PPA internationaux courants)",25220
Seychelles,"PIB par habitant, ($ PPA internationaux constants de 2011)",27309.76211
Seychelles,"PIB par habitant, ($ PPA internationaux courants)",27309.76211
Sierra Leone,"Dette du gouvernement central, total (% du PIB)",
Sierra Leone,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",16245641
Sierra Leone,Total de dette extérieure (% du RNB),1.581985873
Sierra Leone,Valeur actuelle de la dette extérieure ($ US courants),
Sierra Leone,"Compte de capitaux nets (BDP, $ US courants)",147680202.1
Sierra Leone,Taux d’intérêt des dépôts (%),5.530681818
Sierra Leone,Taux d’intérêt des prêts (%),15.65833333
Sierra Leone,Taux d’intérêt réel (%),1.416129323
Sierra Leone,Croissance du PIB (% annuel),4.192610074
Sierra Leone,Croissance du PIB par habitant (% annuel),1.972229091
Sierra Leone,PIB ($ US courants),3719369107
Sierra Leone,PIB par habitant ($ US courants),496.6822949
Sierra Leone,PIB par habitant ($ US constants de 2010),622.6412858
Sierra Leone,PIB ($ US constants de 2010),4661772844
Sierra Leone,RNB ($ US courants),3629620900
Sierra Leone,RNB (dollars US constants 2010),4542629368
Sierra Leone,Croissance du RNB (% annuel),13.86707739
Sierra Leone,Croissance du RNB par habitant (% annuel),11.44053012
Sierra Leone,RNB par habitant en PPA (dollars internationaux constants de 2011),1594.30889
Sierra Leone,"RNB par habitant, ($ PPA internationaux courants)",1590
Sierra Leone,"PIB par habitant, ($ PPA internationaux constants de 2011)",1633.730738
Sierra Leone,"PIB par habitant, ($ PPA internationaux courants)",1633.730738
Singapour,"Dette du gouvernement central, total (% du PIB)",
Singapour,"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Singapour,Total de dette extérieure (% du RNB),
Singapour,Valeur actuelle de la dette extérieure ($ US courants),
Singapour,"Compte de capitaux nets (BDP, $ US courants)",
Singapour,Taux d’intérêt des dépôts (%),0.141666667
Singapour,Taux d’intérêt des prêts (%),5.28
Singapour,Taux d’intérêt réel (%),2.207546146
Singapour,Croissance du PIB (% annuel),4.520379476
Singapour,Croissance du PIB par habitant (% annuel),4.427820162
Singapour,PIB ($ US courants),3.43E+11
Singapour,PIB par habitant ($ US courants),61176.45636
Singapour,PIB par habitant ($ US constants de 2010),59271.05682
Singapour,PIB ($ US constants de 2010),3.33E+11
Singapour,RNB ($ US courants),3.17E+11
Singapour,RNB (dollars US constants 2010),
Singapour,Croissance du RNB (% annuel),
Singapour,Croissance du RNB par habitant (% annuel),
Singapour,RNB par habitant en PPA (dollars internationaux constants de 2011),88088.26615
Singapour,"RNB par habitant, ($ PPA internationaux courants)",88090
Singapour,"PIB par habitant, ($ PPA internationaux constants de 2011)",95350.43567
Singapour,"PIB par habitant, ($ PPA internationaux courants)",95350.43567
Sint Maarten (Dutch part),"Dette du gouvernement central, total (% du PIB)",
Sint Maarten (Dutch part),"Rachats et frais du FMI (Service de la dette totale, $ US courants)",
Sint Maarten (Dutch part),Total de dette extérieure (% du RNB),
Sint Maarten (Dutch part),Valeur actuelle de la dette extérieure ($ US courants),
Sint Maarten (Dutch part),"Compte de capitaux nets (BDP, $ US courants)",-137804.7709
Sint Maarten (Dutch part),Taux d’intérêt des dépôts (%),
Sint Maarten (Dutch part),Taux d’intérêt des prêts (%),
Sint Maarten (Dutch part),Taux d’intérêt réel (%),
Sint Maarten (Dutch part),Croissance du PIB (% annuel),-5.8
Sint Maarten (Dutch part),Croissance du PIB par habitant (% annuel),-7.204618721
Sint Maarten (Dutch part),PIB ($ US courants),1191620112
Sint Maarten (Dutch part),PIB par habitant ($ US courants),29369.05683
Sint Maarten (Dutch part),PIB par habitant ($ US constants de 2010),29237.84654
Sint Maarten (Dutch part),PIB ($ US constants de 2010),1186296385
Sint Maarten (Dutch part),RNB ($ US courants),1165420503
Sint Maarten (Dutch part),RNB (dollars US constants 2010),1161785668
Sint Maarten (Dutch part),Croissance du RNB (% annuel),-7.710625676
