Pays,Serie,Valeurs 2017
Thaïlande,"Coût des procédures d’importation, formalités documentaires (USD)",43.45455
Thaïlande,"Coût des procédures d’importation, formalités douanières (USD)",232.5455
Thaïlande,Importations de biens et de services ($ US courants),2.47E+11
Thaïlande,Importations de marchandises ($ US courants),2.22E+11
Thaïlande,Importations de nourriture (% des marchandises importées),6.342096159
Thaïlande,Indice de la valeur des importations (2000=100),357.7304056
Thaïlande,Indice du volume des importations (2000=100),235.0675996
Thaïlande,"Coût des procédures d’exportation, formalités documentaires (USD)",96.85714
Thaïlande,"Coût des procédures d’exportation, formalités douanières (USD)",222.5568
Thaïlande,Exportations de biens et de services ($ US courants),3.04E+11
Thaïlande,Exportations de marchandises ($ US courants),2.37E+11
Thaïlande,Exportations de nourriture (% des marchandises exportées),13.56999108
Thaïlande,Indice de la valeur des exportations (2000=100),343.1352692
Thaïlande,Indice du volume des exportations (2000=100),219.6924149
Timor-Leste,"Coût des procédures d’importation, formalités documentaires (USD)",115
Timor-Leste,"Coût des procédures d’importation, formalités douanières (USD)",410
Timor-Leste,Importations de biens et de services ($ US courants),871224200
Timor-Leste,Importations de marchandises ($ US courants),554000000
Timor-Leste,Importations de nourriture (% des marchandises importées),30.22294625
Timor-Leste,Indice de la valeur des importations (2000=100),
Timor-Leste,Indice du volume des importations (2000=100),
Timor-Leste,"Coût des procédures d’exportation, formalités documentaires (USD)",100
Timor-Leste,"Coût des procédures d’exportation, formalités douanières (USD)",350
Timor-Leste,Exportations de biens et de services ($ US courants),38179900
Timor-Leste,Exportations de marchandises ($ US courants),23000000
Timor-Leste,Exportations de nourriture (% des marchandises exportées),64.00424286
Timor-Leste,Indice de la valeur des exportations (2000=100),
Timor-Leste,Indice du volume des exportations (2000=100),
Togo,"Coût des procédures d’importation, formalités documentaires (USD)",251.6667
Togo,"Coût des procédures d’importation, formalités douanières (USD)",611.6667
Togo,Importations de biens et de services ($ US courants),2101896008
Togo,Importations de marchandises ($ US courants),1874000000
Togo,Importations de nourriture (% des marchandises importées),19.39692988
Togo,Indice de la valeur des importations (2000=100),333.3557363
Togo,Indice du volume des importations (2000=100),209.6693444
Togo,"Coût des procédures d’exportation, formalités documentaires (USD)",25
Togo,"Coût des procédures d’exportation, formalités douanières (USD)",162.5
Togo,Exportations de biens et de services ($ US courants),1616151161
Togo,Exportations de marchandises ($ US courants),1016000000
Togo,Exportations de nourriture (% des marchandises exportées),19.66787049
Togo,Indice de la valeur des exportations (2000=100),278.9091139
Togo,Indice du volume des exportations (2000=100),146.8310154
Tonga,"Coût des procédures d’importation, formalités documentaires (USD)",147.5
Tonga,"Coût des procédures d’importation, formalités douanières (USD)",330
Tonga,Importations de biens et de services ($ US courants),302977755.5
Tonga,Importations de marchandises ($ US courants),231000000
Tonga,Importations de nourriture (% des marchandises importées),
Tonga,Indice de la valeur des importations (2000=100),332.4481376
Tonga,Indice du volume des importations (2000=100),190.3692584
Tonga,"Coût des procédures d’exportation, formalités documentaires (USD)",70
Tonga,"Coût des procédures d’exportation, formalités douanières (USD)",201
Tonga,Exportations de biens et de services ($ US courants),102006147.7
Tonga,Exportations de marchandises ($ US courants),19000000
Tonga,Exportations de nourriture (% des marchandises exportées),
Tonga,Indice de la valeur des exportations (2000=100),214.8081012
Tonga,Indice du volume des exportations (2000=100),105.2221188
Trinité-et-Tobago,"Coût des procédures d’importation, formalités documentaires (USD)",250
Trinité-et-Tobago,"Coût des procédures d’importation, formalités douanières (USD)",635
Trinité-et-Tobago,Importations de biens et de services ($ US courants),
Trinité-et-Tobago,Importations de marchandises ($ US courants),6893000000
Trinité-et-Tobago,Importations de nourriture (% des marchandises importées),
Trinité-et-Tobago,Indice de la valeur des importations (2000=100),208.5852479
Trinité-et-Tobago,Indice du volume des importations (2000=100),117.2962423
Trinité-et-Tobago,"Coût des procédures d’exportation, formalités documentaires (USD)",250
Trinité-et-Tobago,"Coût des procédures d’exportation, formalités douanières (USD)",498.5
Trinité-et-Tobago,Exportations de biens et de services ($ US courants),
Trinité-et-Tobago,Exportations de marchandises ($ US courants),8741000000
Trinité-et-Tobago,Exportations de nourriture (% des marchandises exportées),
Trinité-et-Tobago,Indice de la valeur des exportations (2000=100),204.4922789
Trinité-et-Tobago,Indice du volume des exportations (2000=100),88.56867116
Tunisie,"Coût des procédures d’importation, formalités documentaires (USD)",144.4444
Tunisie,"Coût des procédures d’importation, formalités douanières (USD)",596.1538
Tunisie,Importations de biens et de services ($ US courants),22796084695
Tunisie,Importations de marchandises ($ US courants),20654000000
Tunisie,Importations de nourriture (% des marchandises importées),11.05090367
Tunisie,Indice de la valeur des importations (2000=100),241.0877588
Tunisie,Indice du volume des importations (2000=100),142.5817937
Tunisie,"Coût des procédures d’exportation, formalités documentaires (USD)",200
Tunisie,"Coût des procédures d’exportation, formalités douanières (USD)",374.8462
Tunisie,Exportations de biens et de services ($ US courants),17581415289
Tunisie,Exportations de marchandises ($ US courants),14204000000
Tunisie,Exportations de nourriture (% des marchandises exportées),10.57067611
Tunisie,Indice de la valeur des exportations (2000=100),242.7962165
Tunisie,Indice du volume des exportations (2000=100),140.9566956
Turkménistan,"Coût des procédures d’importation, formalités documentaires (USD)",
Turkménistan,"Coût des procédures d’importation, formalités douanières (USD)",
Turkménistan,Importations de biens et de services ($ US courants),11797714286
Turkménistan,Importations de marchandises ($ US courants),4571000000
Turkménistan,Importations de nourriture (% des marchandises importées),
Turkménistan,Indice de la valeur des importations (2000=100),255.9322508
Turkménistan,Indice du volume des importations (2000=100),182.8562369
Turkménistan,"Coût des procédures d’exportation, formalités documentaires (USD)",
Turkménistan,"Coût des procédures d’exportation, formalités douanières (USD)",
Turkménistan,Exportations de biens et de services ($ US courants),8521428571
Turkménistan,Exportations de marchandises ($ US courants),7458000000
Turkménistan,Exportations de nourriture (% des marchandises exportées),
Turkménistan,Indice de la valeur des exportations (2000=100),297.5869912
Turkménistan,Indice du volume des exportations (2000=100),140.5309208
Turquie,"Coût des procédures d’importation, formalités documentaires (USD)",55
Turquie,"Coût des procédures d’importation, formalités douanières (USD)",266.5385
Turquie,Importations de biens et de services ($ US courants),2.55E+11
Turquie,Importations de marchandises ($ US courants),2.39E+11
Turquie,Importations de nourriture (% des marchandises importées),5.893239884
Turquie,Indice de la valeur des importations (2000=100),437.9869069
Turquie,Indice du volume des importations (2000=100),292.931689
Turquie,"Coût des procédures d’exportation, formalités documentaires (USD)",55
Turquie,"Coût des procédures d’exportation, formalités douanières (USD)",356.375
Turquie,Exportations de biens et de services ($ US courants),2.24E+11
Turquie,Exportations de marchandises ($ US courants),1.64E+11
Turquie,Exportations de nourriture (% des marchandises exportées),11.17979181
Turquie,Indice de la valeur des exportations (2000=100),592.2419858
Turquie,Indice du volume des exportations (2000=100),406.8839719
Tuvalu,"Coût des procédures d’importation, formalités documentaires (USD)",
Tuvalu,"Coût des procédures d’importation, formalités douanières (USD)",
Tuvalu,Importations de biens et de services ($ US courants),
Tuvalu,Importations de marchandises ($ US courants),27000000
Tuvalu,Importations de nourriture (% des marchandises importées),
Tuvalu,Indice de la valeur des importations (2000=100),
Tuvalu,Indice du volume des importations (2000=100),
Tuvalu,"Coût des procédures d’exportation, formalités documentaires (USD)",
Tuvalu,"Coût des procédures d’exportation, formalités douanières (USD)",
Tuvalu,Exportations de biens et de services ($ US courants),
Tuvalu,Exportations de marchandises ($ US courants),0
Tuvalu,Exportations de nourriture (% des marchandises exportées),
Tuvalu,Indice de la valeur des exportations (2000=100),
Tuvalu,Indice du volume des exportations (2000=100),
Ukraine,"Coût des procédures d’importation, formalités documentaires (USD)",212
Ukraine,"Coût des procédures d’importation, formalités douanières (USD)",100
Ukraine,Importations de biens et de services ($ US courants),62669890136
Ukraine,Importations de marchandises ($ US courants),49609000000
Ukraine,Importations de nourriture (% des marchandises importées),8.411599793
Ukraine,Indice de la valeur des importations (2000=100),355.4671826
